id,Student_id,Stream,Course_year,Campus
,93608398,MAAP,2013/2014,CERGY
,93608398,ING1,2013/2014,CERGY
,94518593,CPI1,2013/2014,CERGY
,22087878,CPI1,2013/2014,CERGY
,81582139,CPI1,2013/2014,CERGY
,83525959,CPI2,2013/2014,PAU
,91752564,CPI1,2013/2014,CERGY
,36704249,MAIN,2013/2014,PAU
,36704249,ING1,2013/2014,PAU
,99575519,CPI1,2013/2014,PAU
,4195180,MAIN,2013/2014,CERGY
,4195180,ING1,2013/2014,CERGY
,66218000,CPI2,2013/2014,CERGY
,47454249,CPI2,2013/2014,CERGY
,10891766,CPI2,2013/2014,PAU
,23460050,CPI1,2013/2014,CERGY
,90688751,CPI2,2013/2014,CERGY
,13103349,ING2,2013/2014,CERGY
,13103349,ING1,2013/2014,CERGY
,13103349,ING2,2013/2014,CERGY
,39581630,CPI2,2013/2014,CERGY
,12343074,CPI2,2013/2014,CERGY
,70533185,MAAP,2013/2014,CERGY
,70533185,ING1,2013/2014,CERGY
,62093120,CPI1,2013/2014,CERGY
,86067690,MAIN,2013/2014,CERGY
,86067690,ING1,2013/2014,CERGY
,17815776,CPI2,2013/2014,PAU
,58264602,CPI1,2013/2014,CERGY
,41536764,CPI2,2013/2014,PAU
,13388849,CPI1,2013/2014,CERGY
,48050122,CPI1,2013/2014,CERGY
,15159919,CPI1,2013/2014,CERGY
,66280972,CPI1,2013/2014,CERGY
,45973096,CPI1,2013/2014,CERGY
,12548457,MAIN,2013/2014,PAU
,12548457,ING1,2013/2014,PAU
,98017993,CPI1,2013/2014,CERGY
,69352896,CPI1,2013/2014,CERGY
,67695141,MAIN,2013/2014,CERGY
,67695141,ING1,2013/2014,CERGY
,33642877,CPI1,2013/2014,PAU
,79493961,CPI1,2013/2014,CERGY
,98693929,ING2,2013/2014,CERGY
,98693929,ING1,2013/2014,CERGY
,98693929,ING2,2013/2014,CERGY
,34483342,QFRM1,2013/2014,CERGY
,72909392,INDE,2013/2014,CERGY
,72909392,ING3,2013/2014,CERGY
,72909392,ING3,2013/2014,CERGY
,71961095,INDE,2013/2014,CERGY
,71961095,ING3,2013/2014,CERGY
,71961095,ING3,2013/2014,CERGY
,54695840,INDE,2013/2014,CERGY
,54695840,ING3,2013/2014,CERGY
,54695840,ING3,2013/2014,CERGY
,42832865,INDE,2013/2014,CERGY
,42832865,ING3,2013/2014,CERGY
,42832865,ING3,2013/2014,CERGY
,10249095,INDE,2013/2014,CERGY
,10249095,ING3,2013/2014,CERGY
,10249095,ING3,2013/2014,CERGY
,9889142,INDE,2013/2014,CERGY
,9889142,ING3,2013/2014,CERGY
,9889142,ING3,2013/2014,CERGY
,20183502,INDE,2013/2014,CERGY
,20183502,ING3,2013/2014,CERGY
,20183502,ING3,2013/2014,CERGY
,30745574,INDE,2013/2014,CERGY
,30745574,ING3,2013/2014,CERGY
,30745574,ING3,2013/2014,CERGY
,86416877,ING2,2013/2014,CERGY
,86416877,ING1,2013/2014,CERGY
,86416877,ING2,2013/2014,CERGY
,25939088,INDE,2013/2014,CERGY
,25939088,ING3,2013/2014,CERGY
,25939088,ING3,2013/2014,CERGY
,10236418,INDE,2013/2014,CERGY
,10236418,ING3,2013/2014,CERGY
,10236418,ING3,2013/2014,CERGY
,68223646,INDE,2013/2014,CERGY
,68223646,ING3,2013/2014,CERGY
,68223646,ING3,2013/2014,CERGY
,52217781,INDE,2013/2014,CERGY
,52217781,ING3,2013/2014,CERGY
,52217781,ING3,2013/2014,CERGY
,56729456,INDE,2013/2014,CERGY
,56729456,ING3,2013/2014,CERGY
,56729456,ING3,2013/2014,CERGY
,43445339,INDE,2013/2014,CERGY
,43445339,ING3,2013/2014,CERGY
,43445339,ING3,2013/2014,CERGY
,97328114,INDE,2013/2014,CERGY
,97328114,ING3,2013/2014,CERGY
,97328114,ING3,2013/2014,CERGY
,30586987,INDE,2013/2014,CERGY
,30586987,ING3,2013/2014,CERGY
,30586987,ING3,2013/2014,CERGY
,6158735,INDE,2013/2014,CERGY
,6158735,ING3,2013/2014,CERGY
,6096824,INDE,2013/2014,CERGY
,6096824,ING3,2013/2014,CERGY
,6096824,ING3,2013/2014,CERGY
,90989651,INDE,2013/2014,CERGY
,90989651,ING3,2013/2014,CERGY
,90989651,ING3,2013/2014,CERGY
,1782940,INDE,2013/2014,CERGY
,1782940,ING3,2013/2014,CERGY
,1782940,ING3,2013/2014,CERGY
,53557031,ING2,2013/2014,CERGY
,53557031,ING1,2013/2014,CERGY
,53557031,ING2,2013/2014,CERGY
,19848860,MAAP,2013/2014,CERGY
,19848860,ING1,2013/2014,CERGY
,39736840,CPI2,2013/2014,CERGY
,25847907,MAIN,2013/2014,CERGY
,25847907,ING1,2013/2014,CERGY
,10068414,MAAP,2013/2014,CERGY
,10068414,ING1,2013/2014,CERGY
,38183552,MAIN,2013/2014,PAU
,38183552,ING1,2013/2014,PAU
,3706809,ING2,2013/2014,CERGY
,3706809,ING1,2013/2014,CERGY
,3706809,ING2,2013/2014,CERGY
,78362713,ING2,2013/2014,PAU
,78362713,ING1,2013/2014,PAU
,78362713,ING2,2013/2014,PAU
,78333836,MAIN,2013/2014,CERGY
,78333836,ING1,2013/2014,CERGY
,73093121,CPI2,2013/2014,PAU
,32632137,MAIN,2013/2014,CERGY
,32632137,ING1,2013/2014,CERGY
,82020466,ING2,2013/2014,CERGY
,82020466,ING1,2013/2014,CERGY
,82020466,ING2,2013/2014,CERGY
,1224917,MAAP,2013/2014,CERGY
,1224917,ING1,2013/2014,CERGY
,87459261,MAAP,2013/2014,CERGY
,87459261,ING1,2013/2014,CERGY
,27722568,CPI2,2013/2014,CERGY
,33704820,CPI2,2013/2014,CERGY
,79499767,CPI1,2013/2014,CERGY
,13169964,CPI1,2013/2014,PAU
,12280268,CPI1,2013/2014,CERGY
,74761147,CPI1,2013/2014,CERGY
,160730,CPI2,2013/2014,CERGY
,1396958,CPI2,2013/2014,PAU
,90186101,MAAP,2013/2014,CERGY
,90186101,ING1,2013/2014,CERGY
,7170457,CPI2,2013/2014,PAU
,21000001,CPI2,2013/2014,CERGY
,37188171,CPI2,2013/2014,PAU
,40209196,CPI2,2013/2014,CERGY
,86869852,CPI2,2013/2014,PAU
,58967960,CPI1,2013/2014,CERGY
,57647062,CPI2,2013/2014,CERGY
,39392016,CPI1,2013/2014,PAU
,84305212,CPI1,2013/2014,CERGY
,91289295,CPI2,2013/2014,PAU
,27307877,MAIN,2013/2014,CERGY
,27307877,ING1,2013/2014,CERGY
,70909909,CPI1,2013/2014,CERGY
,63835935,CPI2,2013/2014,CERGY
,49420077,CPI1,2013/2014,CERGY
,46562864,CPI1,2013/2014,PAU
,88487168,CPI1,2013/2014,CERGY
,87728146,MAIN,2013/2014,PAU
,87728146,ING1,2013/2014,PAU
,48946913,CPI1,2013/2014,CERGY
,8679315,ING2,2013/2014,PAU
,8679315,ING1,2013/2014,PAU
,8679315,ING2,2013/2014,PAU
,50431749,ING2,2013/2014,PAU
,50431749,ING1,2013/2014,PAU
,50431749,ING2,2013/2014,PAU
,21372937,MAIN,2013/2014,CERGY
,21372937,ING1,2013/2014,CERGY
,3058816,MAIN,2013/2014,CERGY
,3058816,ING1,2013/2014,CERGY
,60625579,IO-DECISION,2013/2014,CERGY
,60625579,ING2,2013/2014,CERGY
,60625579,ING2,2013/2014,CERGY
,43315778,ING2,2013/2014,CERGY
,43315778,ING2,2013/2014,CERGY
,78158569,ING2,2013/2014,CERGY
,78158569,ING1,2013/2014,CERGY
,78158569,ING2,2013/2014,CERGY
,55632228,ING2,2013/2014,CERGY
,55632228,ING1,2013/2014,CERGY
,55632228,ING2,2013/2014,CERGY
,12832871,CPI2,2013/2014,CERGY
,17096272,MAIN,2013/2014,CERGY
,17096272,ING1,2013/2014,CERGY
,1001758,MAIN,2013/2014,CERGY
,1001758,ING1,2013/2014,CERGY
,4596293,ING2,2013/2014,CERGY
,4596293,ING2,2013/2014,CERGY
,14262060,CPI1,2013/2014,CERGY
,64480834,CPI1,2013/2014,CERGY
,46582492,INGMAN1,2013/2014,CERGY
,32905506,ING2,2013/2014,CERGY
,32905506,ING1,2013/2014,CERGY
,32905506,ING2,2013/2014,CERGY
,39167348,MAIN,2013/2014,CERGY
,39167348,ING1,2013/2014,CERGY
,56117569,CPI1,2013/2014,PAU
,9386117,CPI2,2013/2014,PAU
,71158541,CPI1,2013/2014,CERGY
,34990282,CPI1,2013/2014,CERGY
,69070761,CPI1,2013/2014,CERGY
,64081172,CPI1,2013/2014,CERGY
,1820736,CPI1,2013/2014,CERGY
,65086783,CPI1,2013/2014,CERGY
,53430223,CPI2,2013/2014,CERGY
,25028511,CPI1,2013/2014,PAU
,79997105,CPI2,2013/2014,CERGY
,58453969,CPI2,2013/2014,CERGY
,68775539,CPI2,2013/2014,CERGY
,94928330,CPI2,2013/2014,CERGY
,28927695,CPI1,2013/2014,CERGY
,43212414,ING2,2013/2014,CERGY
,43212414,ING1,2013/2014,CERGY
,43212414,ING2,2013/2014,CERGY
,68785583,MAIN,2013/2014,CERGY
,68785583,ING1,2013/2014,CERGY
,23178787,ING2,2013/2014,CERGY
,23178787,ING1,2013/2014,CERGY
,23178787,ING2,2013/2014,CERGY
,3004371,MAIN,2013/2014,PAU
,3004371,ING1,2013/2014,PAU
,86045587,CPI2,2013/2014,CERGY
,27469170,CPI2,2013/2014,CERGY
,89948348,MAIN,2013/2014,CERGY
,89948348,ING1,2013/2014,CERGY
,85339627,MAIN,2013/2014,CERGY
,85339627,ING1,2013/2014,CERGY
,23451953,MAAP,2013/2014,CERGY
,23451953,ING1,2013/2014,CERGY
,40527061,CPI2,2013/2014,PAU
,25973792,CPI1,2013/2014,CERGY
,83059274,CPI2,2013/2014,CERGY
,30564179,CPI1,2013/2014,CERGY
,74811767,MAAP,2013/2014,CERGY
,74811767,ING1,2013/2014,CERGY
,94013381,CPI2,2013/2014,PAU
,76737401,CPI1,2013/2014,PAU
,89819962,CPI1,2013/2014,CERGY
,54915181,CPI1,2013/2014,CERGY
,67216766,CPI1,2013/2014,CERGY
,87972506,CPI1,2013/2014,CERGY
,58549596,MAIN,2013/2014,CERGY
,58549596,ING1,2013/2014,CERGY
,18013030,CPI1,2013/2014,CERGY
,8577764,CPI1,2013/2014,CERGY
,43886368,CPI1,2013/2014,CERGY
,70928363,CPI1,2013/2014,CERGY
,5123224,CPI2,2013/2014,CERGY
,25073329,CPI1,2013/2014,CERGY
,41545262,MAIN,2013/2014,CERGY
,41545262,ING1,2013/2014,CERGY
,21267923,CPI2,2013/2014,CERGY
,16143607,CPI2,2013/2014,CERGY
,19217326,CPI1,2013/2014,PAU
,5159440,CPI1,2013/2014,CERGY
,40399321,CPI1,2013/2014,CERGY
,27183716,CPI2,2013/2014,CERGY
,23460924,CPI1,2013/2014,CERGY
,50654479,CPI2,2013/2014,CERGY
,21899257,MAAP,2013/2014,CERGY
,21899257,ING1,2013/2014,CERGY
,78834820,CPI2,2013/2014,CERGY
,45340189,CPI1,2013/2014,CERGY
,95322232,CPI1,2013/2014,CERGY
,15726604,ING2,2013/2014,PAU
,15726604,ING1,2013/2014,PAU
,15726604,ING2,2013/2014,PAU
,24240433,CPI1,2013/2014,CERGY
,54344402,MAIN,2013/2014,PAU
,54344402,ING1,2013/2014,PAU
,97079370,CPI1,2013/2014,PAU
,83870742,CPI1,2013/2014,CERGY
,69366018,CPI1,2013/2014,PAU
,78756203,CPI2,2013/2014,PAU
,37498094,CPI1,2013/2014,CERGY
,26866111,CPI1,2013/2014,CERGY
,58621888,ING2,2013/2014,CERGY
,58621888,ING1,2013/2014,CERGY
,58621888,ING2,2013/2014,CERGY
,9527299,CPI2,2013/2014,PAU
,17608234,CPI1,2013/2014,CERGY
,91358090,CPI1,2013/2014,CERGY
,28663080,CPI1,2013/2014,CERGY
,55857849,CPI1,2013/2014,CERGY
,61586552,CPI1,2013/2014,PAU
,86357112,CPI2,2013/2014,CERGY
,67416498,CPI1,2013/2014,CERGY
,62251609,CPI2,2013/2014,CERGY
,85196312,ING2,2013/2014,PAU
,85196312,ING1,2013/2014,PAU
,85196312,ING2,2013/2014,PAU
,79984963,QFRM2,2013/2014,CERGY
,51764202,ING3,2013/2014,CERGY
,51764202,ING2,2013/2014,CERGY
,57448796,ING2,2013/2014,CERGY
,57448796,ING1,2013/2014,CERGY
,57448796,ING2,2013/2014,CERGY
,45734847,ING2,2013/2014,CERGY
,45734847,ING1,2013/2014,CERGY
,45734847,ING2,2013/2014,CERGY
,43859912,CPI2,2013/2014,PAU
,8404309,MAAP,2013/2014,CERGY
,8404309,ING1,2013/2014,CERGY
,64008227,ING2,2013/2014,CERGY
,64008227,ING1,2013/2014,CERGY
,64008227,ING2,2013/2014,CERGY
,52829627,PMI,2013/2014,CERGY
,33148015,CPI1,2013/2014,CERGY
,18211764,MAIN,2013/2014,PAU
,18211764,ING1,2013/2014,PAU
,30779908,MAIN,2013/2014,PAU
,30779908,ING1,2013/2014,PAU
,37773135,CPI1,2013/2014,CERGY
,53160919,CPI1,2013/2014,CERGY
,18721381,CPI2,2013/2014,CERGY
,79778983,CPI1,2013/2014,PAU
,61294378,CPI1,2013/2014,PAU
,97971204,CPI1,2013/2014,PAU
,98671029,CPI1,2013/2014,CERGY
,44056086,MAIN,2013/2014,PAU
,44056086,ING1,2013/2014,PAU
,108828,CPI1,2013/2014,CERGY
,34862294,MAAP,2013/2014,CERGY
,34862294,ING1,2013/2014,CERGY
,27165404,CPI1,2013/2014,CERGY
,76312889,CPI1,2013/2014,CERGY
,26636474,CPI2,2013/2014,CERGY
,76718384,ING2,2013/2014,CERGY
,76718384,PMI,2013/2014,CERGY
,76718384,ING2,2013/2014,CERGY
,14644897,CPI2,2013/2014,CERGY
,88302071,CPI2,2013/2014,CERGY
,68381896,MAIN,2013/2014,CERGY
,68381896,ING1,2013/2014,CERGY
,28135429,ING2,2013/2014,CERGY
,28135429,ING2,2013/2014,CERGY
,99668205,ING2,2013/2014,CERGY
,99668205,ING1,2013/2014,CERGY
,99668205,ING2,2013/2014,CERGY
,569075,CESM2,2013/2014,CERGY
,58614232,CPI1,2013/2014,CERGY
,41888589,ING1,2013/2014,CERGY
,41888589,ING2,2013/2014,CERGY
,93571080,MAIN,2013/2014,CERGY
,93571080,ING1,2013/2014,CERGY
,70380953,CPI1,2013/2014,PAU
,29770620,CPI1,2013/2014,PAU
,90085982,CPI2,2013/2014,CERGY
,85997781,ING2,2013/2014,CERGY
,85997781,ING1,2013/2014,CERGY
,85997781,ING2,2013/2014,CERGY
,95657254,MAIN,2013/2014,CERGY
,95657254,ING1,2013/2014,CERGY
,15891795,MAIN,2013/2014,CERGY
,15891795,ING1,2013/2014,CERGY
,96503211,ING2,2013/2014,CERGY
,96503211,ING1,2013/2014,CERGY
,96503211,ING2,2013/2014,CERGY
,87729361,CPI2,2013/2014,PAU
,67853175,CPI2,2013/2014,CERGY
,5147335,MAIN,2013/2014,CERGY
,5147335,ING1,2013/2014,CERGY
,3442949,CPI2,2013/2014,PAU
,64846483,ING2,2013/2014,CERGY
,64846483,ING1,2013/2014,CERGY
,64846483,ING2,2013/2014,CERGY
,26575471,MAIN,2013/2014,CERGY
,26575471,ING1,2013/2014,CERGY
,9662601,MAIN,2013/2014,CERGY
,9662601,ING1,2013/2014,CERGY
,80518863,CPI2,2013/2014,CERGY
,84547436,MAAP,2013/2014,CERGY
,84547436,ING1,2013/2014,CERGY
,498071,MAIN,2013/2014,CERGY
,498071,ING1,2013/2014,CERGY
,25803059,ING2,2013/2014,CERGY
,25803059,ING1,2013/2014,CERGY
,25803059,ING2,2013/2014,CERGY
,68551184,MAIN,2013/2014,CERGY
,68551184,ING1,2013/2014,CERGY
,38169444,MAIN,2013/2014,PAU
,38169444,ING1,2013/2014,PAU
,54165184,ING2,2013/2014,CERGY
,54165184,ING1,2013/2014,CERGY
,54165184,ING2,2013/2014,CERGY
,41936444,MAIN,2013/2014,CERGY
,41936444,ING1,2013/2014,CERGY
,66122770,MAIN,2013/2014,CERGY
,66122770,ING1,2013/2014,CERGY
,98883863,MAAP,2013/2014,CERGY
,98883863,ING1,2013/2014,CERGY
,39127714,CPI2,2013/2014,PAU
,81441962,CPI2,2013/2014,CERGY
,54679669,CPI2,2013/2014,PAU
,12243290,ING3,2013/2014,CERGY
,25725085,ING2,2013/2014,CERGY
,25725085,ING1,2013/2014,CERGY
,25725085,ING2,2013/2014,CERGY
,82427932,CPI1,2013/2014,CERGY
,96216710,MAIN,2013/2014,PAU
,96216710,ING1,2013/2014,PAU
,87870021,ING2,2013/2014,CERGY
,87870021,ING1,2013/2014,CERGY
,87870021,ING2,2013/2014,CERGY
,15075560,MAAP,2013/2014,CERGY
,15075560,ING1,2013/2014,CERGY
,14706554,MAIN,2013/2014,CERGY
,14706554,ING1,2013/2014,CERGY
,57327073,MAIN,2013/2014,CERGY
,57327073,ING1,2013/2014,CERGY
,12317404,MAIN,2013/2014,CERGY
,12317404,ING1,2013/2014,CERGY
,43824958,MAAP,2013/2014,CERGY
,43824958,ING1,2013/2014,CERGY
,57372862,ING2,2013/2014,CERGY
,57372862,ING1,2013/2014,CERGY
,57372862,ING2,2013/2014,CERGY
,67279907,MMD-MA,2013/2014,CERGY
,67279907,ING3,2013/2014,CERGY
,67279907,ING2,2013/2014,CERGY
,91023519,MAAP,2013/2014,CERGY
,91023519,ING1,2013/2014,CERGY
,25032221,MAAP,2013/2014,CERGY
,25032221,ING1,2013/2014,CERGY
,3643,CPI1,2013/2014,CERGY
,74076239,CPI1,2013/2014,PAU
,50526781,MAIN,2013/2014,CERGY
,50526781,ING1,2013/2014,CERGY
,67788860,CPI1,2013/2014,CERGY
,62981665,CPI2,2013/2014,CERGY
,56206017,CPI1,2013/2014,CERGY
,36086736,MAIN,2013/2014,CERGY
,36086736,ING1,2013/2014,CERGY
,75774655,ING2,2013/2014,PAU
,75774655,ING1,2013/2014,PAU
,75774655,ING2,2013/2014,PAU
,26496317,MAAP,2013/2014,CERGY
,26496317,ING1,2013/2014,CERGY
,2827305,IO-DECISION,2013/2014,CERGY
,2827305,ING2,2013/2014,CERGY
,2827305,ING2,2013/2014,CERGY
,56431399,MAIN,2013/2014,CERGY
,56431399,ING1,2013/2014,CERGY
,15904675,MAAP,2013/2014,CERGY
,15904675,ING1,2013/2014,CERGY
,95152447,MAIN,2013/2014,CERGY
,95152447,ING1,2013/2014,CERGY
,81416781,CPI2,2013/2014,CERGY
,28906550,MAIN,2013/2014,CERGY
,28906550,ING1,2013/2014,CERGY
,4887492,CPI1,2013/2014,CERGY
,47408217,PMI,2013/2014,CERGY
,47408217,ING2,2013/2014,CERGY
,47408217,ING2,2013/2014,CERGY
,67067921,ING2,2013/2014,PAU
,67067921,ING1,2013/2014,PAU
,67067921,ING2,2013/2014,PAU
,86094623,ING2,2013/2014,CERGY
,86094623,ING1,2013/2014,CERGY
,86094623,ING2,2013/2014,CERGY
,47581497,ING2,2013/2014,CERGY
,47581497,ING1,2013/2014,CERGY
,47581497,ING2,2013/2014,CERGY
,56504772,MAIN,2013/2014,CERGY
,56504772,ING1,2013/2014,CERGY
,57201098,MAIN,2013/2014,CERGY
,57201098,ING1,2013/2014,CERGY
,60841049,ING2,2013/2014,CERGY
,60841049,ING1,2013/2014,CERGY
,60841049,ING2,2013/2014,CERGY
,50878696,MAIN,2013/2014,CERGY
,50878696,ING1,2013/2014,CERGY
,1962099,MAIN,2013/2014,CERGY
,1962099,ING1,2013/2014,CERGY
,5407324,MAIN,2013/2014,CERGY
,5407324,ING1,2013/2014,CERGY
,43917072,ING1,2013/2014,CERGY
,21665267,ING2,2013/2014,CERGY
,21665267,ING1,2013/2014,CERGY
,21665267,ING2,2013/2014,CERGY
,66009744,CPI1,2013/2014,PAU
,14581390,ING3,2013/2014,CERGY
,14581390,ING2,2013/2014,CERGY
,54486359,INGMAN1,2013/2014,CERGY
,99608187,ING2,2013/2014,CERGY
,99608187,ING1,2013/2014,CERGY
,99608187,ING2,2013/2014,CERGY
,54807474,MAIN,2013/2014,CERGY
,54807474,ING1,2013/2014,CERGY
,99390168,ING2,2013/2014,CERGY
,99390168,ING2,2013/2014,CERGY
,26291234,MAIN,2013/2014,CERGY
,26291234,ING1,2013/2014,CERGY
,14867719,ING2,2013/2014,CERGY
,14867719,ING1,2013/2014,CERGY
,14867719,ING2,2013/2014,CERGY
,35081581,MMD-MA,2013/2014,CERGY
,35081581,ING3,2013/2014,CERGY
,35081581,ING2,2013/2014,CERGY
,39847452,MAIN,2013/2014,CERGY
,39847452,ING1,2013/2014,CERGY
,90626918,MAIN,2013/2014,CERGY
,90626918,ING1,2013/2014,CERGY
,89190858,MAAP,2013/2014,CERGY
,89190858,ING1,2013/2014,CERGY
,17024799,MAIN,2013/2014,PAU
,17024799,ING1,2013/2014,PAU
,29910444,MAIN,2013/2014,CERGY
,29910444,ING1,2013/2014,CERGY
,83134661,CPI1,2013/2014,CERGY
,3170583,CPI2,2013/2014,PAU
,87662995,MAIN,2013/2014,PAU
,87662995,ING1,2013/2014,PAU
,57614849,CPI2,2013/2014,CERGY
,31204113,CPI2,2013/2014,CERGY
,52983185,ING2,2013/2014,PAU
,52983185,ING1,2013/2014,PAU
,52983185,ING2,2013/2014,PAU
,21515405,MAIN,2013/2014,CERGY
,21515405,ING1,2013/2014,CERGY
,55832201,MAIN,2013/2014,CERGY
,55832201,ING1,2013/2014,CERGY
,16619783,MAIN,2013/2014,PAU
,16619783,ING1,2013/2014,PAU
,92654883,ING2,2013/2014,CERGY
,92654883,ING1,2013/2014,CERGY
,92654883,ING2,2013/2014,CERGY
,1320624,ING2,2013/2014,CERGY
,1320624,ING2,2013/2014,CERGY
,84456304,MAIN,2013/2014,CERGY
,84456304,ING1,2013/2014,CERGY
,13424772,MAIN,2013/2014,CERGY
,13424772,ING1,2013/2014,CERGY
,95315867,ING2,2013/2014,CERGY
,95315867,ING1,2013/2014,CERGY
,95315867,ING2,2013/2014,CERGY
,23256781,MAIN,2013/2014,PAU
,23256781,ING1,2013/2014,PAU
,92686875,ING2,2013/2014,CERGY
,92686875,ING1,2013/2014,CERGY
,92686875,ING2,2013/2014,CERGY
,51672282,MAAP,2013/2014,CERGY
,51672282,ING1,2013/2014,CERGY
,69387135,CPI1,2013/2014,CERGY
,6069639,CPI1,2013/2014,CERGY
,8133073,CPI2,2013/2014,CERGY
,38315967,INGMAN1,2013/2014,CERGY
,11766416,CPI2,2013/2014,CERGY
,53741800,CPI1,2013/2014,CERGY
,88529774,CPI2,2013/2014,CERGY
,12131408,CPI2,2013/2014,CERGY
,16598628,CPI1,2013/2014,CERGY
,96103905,MAIN,2013/2014,CERGY
,96103905,ING1,2013/2014,CERGY
,99009865,CPI2,2013/2014,PAU
,23044498,CPI1,2013/2014,CERGY
,55143477,MAIN,2013/2014,PAU
,55143477,ING1,2013/2014,PAU
,62422926,ING2,2013/2014,PAU
,62422926,ING1,2013/2014,PAU
,62422926,ING2,2013/2014,PAU
,93170101,MAIN,2013/2014,CERGY
,93170101,ING1,2013/2014,CERGY
,63798832,CPI1,2013/2014,CERGY
,51279704,ING3,2013/2014,CERGY
,51279704,ING2,2013/2014,CERGY
,57598249,MAAP,2013/2014,CERGY
,57598249,ING1,2013/2014,CERGY
,5550859,ING2,2013/2014,CERGY
,5550859,ING1,2013/2014,CERGY
,5550859,ING2,2013/2014,CERGY
,72719162,ING2,2013/2014,CERGY
,72719162,PMI,2013/2014,CERGY
,72719162,ING2,2013/2014,CERGY
,76503577,PMI,2013/2014,CERGY
,76503577,ING1,2013/2014,CERGY
,80443408,ING2,2013/2014,CERGY
,80443408,PMI,2013/2014,CERGY
,80443408,ING2,2013/2014,CERGY
,43465104,ING2,2013/2014,CERGY
,43465104,PMI,2013/2014,CERGY
,43465104,ING2,2013/2014,CERGY
,76126607,ING2,2013/2014,PAU
,76126607,PMI,2013/2014,PAU
,76126607,ING2,2013/2014,PAU
,54295600,ING3,2013/2014,CERGY
,54295600,ING3,2013/2014,CERGY
,5647229,QFRM2,2013/2014,CERGY
,31689202,QFRM2,2013/2014,CERGY
,42088566,IO-DECISION,2013/2014,CERGY
,42088566,ING2,2013/2014,CERGY
,42088566,ING2,2013/2014,CERGY
,74208114,MAAP,2013/2014,CERGY
,74208114,ING1,2013/2014,CERGY
,656929,MAIN,2013/2014,CERGY
,656929,ING1,2013/2014,CERGY
,50221400,VISUAL,2013/2014,CERGY
,50221400,ING3,2013/2014,CERGY
,24603915,GL,2013/2014,CERGY
,24603915,ING3,2013/2014,CERGY
,28627838,CPI2,2013/2014,PAU
,94417467,INGMAN1,2013/2014,CERGY
,79400015,PMI,2013/2014,CERGY
,79400015,ING2,2013/2014,CERGY
,79400015,ING2,2013/2014,CERGY
,60823862,CPI2,2013/2014,CERGY
,80669095,CPI2,2013/2014,CERGY
,65577396,CPI2,2013/2014,CERGY
,93120120,CPI2,2013/2014,CERGY
,84637208,MAAP,2013/2014,CERGY
,84637208,ING1,2013/2014,CERGY
,73427010,CPI1,2013/2014,CERGY
,38400054,MMD-MA,2013/2014,CERGY
,38400054,ING3,2013/2014,CERGY
,38400054,ING2,2013/2014,CERGY
,5625235,MAIN,2013/2014,CERGY
,5625235,ING1,2013/2014,CERGY
,30749065,CPI2,2013/2014,CERGY
,91491463,MAIN,2013/2014,CERGY
,91491463,ING1,2013/2014,CERGY
,32957445,MAAP,2013/2014,CERGY
,32957445,ING1,2013/2014,CERGY
,85553282,CPI1,2013/2014,PAU
,48668017,CPI2,2013/2014,CERGY
,77443694,CPI2,2013/2014,PAU
,24401076,MAAP,2013/2014,CERGY
,24401076,ING1,2013/2014,CERGY
,84463400,CPI1,2013/2014,CERGY
,95785704,MAIN,2013/2014,CERGY
,95785704,ING1,2013/2014,CERGY
,34725170,CPI2,2013/2014,CERGY
,98383582,GEM3,2013/2014,CERGY
,31267047,CPI2,2013/2014,CERGY
,61487640,CPI2,2013/2014,CERGY
,46929255,ING2,2013/2014,CERGY
,46929255,ING1,2013/2014,CERGY
,46929255,ING2,2013/2014,CERGY
,60619165,CPI2,2013/2014,CERGY
,96764186,CPI1,2013/2014,PAU
,61828690,CPI1,2013/2014,PAU
,56433293,MAIN,2013/2014,PAU
,56433293,ING1,2013/2014,PAU
,60215516,MAIN,2013/2014,CERGY
,60215516,ING1,2013/2014,CERGY
,54380358,MAIN,2013/2014,CERGY
,54380358,ING1,2013/2014,CERGY
,26493912,ING3,2013/2014,PAU
,26493912,ING3,2013/2014,PAU
,42256668,MAIN,2013/2014,CERGY
,42256668,ING1,2013/2014,CERGY
,60862065,IERP,2013/2014,PAU
,60862065,ING3,2013/2014,PAU
,69701113,MAIN,2013/2014,CERGY
,69701113,ING1,2013/2014,CERGY
,12615667,ING2,2013/2014,CERGY
,12615667,ING1,2013/2014,CERGY
,12615667,ING2,2013/2014,CERGY
,29172699,ING3,2013/2014,CERGY
,29172699,ING2,2013/2014,CERGY
,79529907,ING2,2013/2014,CERGY
,79529907,ING1,2013/2014,CERGY
,79529907,ING2,2013/2014,CERGY
,90415587,ING2,2013/2014,PAU
,90415587,ING2,2013/2014,PAU
,24362160,CPI1,2013/2014,PAU
,26187104,CPI2,2013/2014,CERGY
,1850725,INGMAN1,2013/2014,CERGY
,97289530,CPI1,2013/2014,CERGY
,74167390,CPI1,2013/2014,CERGY
,93849455,CPI1,2013/2014,CERGY
,59943949,MAIN,2013/2014,CERGY
,59943949,ING1,2013/2014,CERGY
,31171622,CPI2,2013/2014,PAU
,52063140,CPI2,2013/2014,CERGY
,66074772,CPI1,2013/2014,CERGY
,78135352,CPI1,2013/2014,CERGY
,14683038,CPI2,2013/2014,CERGY
,5822756,CPI1,2013/2014,PAU
,60093572,CPI2,2013/2014,CERGY
